,q_Years of Potential Life Lost Rate,q_% With Access to Exercise Opportunities,q_% Driving Deaths with Alcohol Involvement,q_Chlamydia Rate,q_% With Annual Mammogram,q_% Vaccinated,q_High School Graduation Rate,q_Social Association Rate,q_Violent Crime Rate,q_Average Daily PM2.5,q_Presence of Water Violation,q_% Severe Housing Problems,q_% Long Commute - Drives Alone,q_Child Mortality Rate,q_% Children Uninsured,q_Other Primary Care Provider Ratio,q_Average Reading Performance,q_Suicide Rate (Age-Adjusted),q_Juvenile Arrest Rate,q_% less than 18 years of age,q_% Native Hawaiian/Other Pacific Islander,q_% Female,q_Hypertension Death Rate,q_% workers commuting by public transit,q_% Veterans in Civilian Adult Population,class
208,0.0940688775510204,0.9139030612244898,0.9767219387755102,0.18239795918367346,0.4604591836734694,0.4575892857142857,0.02933673469387755,0.04878826530612245,0.6508290816326531,0.1100127551020408,0.8168048469387755,0.5344387755102041,0.08450255102040816,0.1956313775510204,0.4403698979591837,0.07110969387755102,0.1009247448979592,0.1210140306122449,0.7955994897959183,0.11607142857142858,0.9419642857142856,0.06919642857142858,0.14636479591836735,0.9948963317384372,0.09630102040816327,1.0
209,0.15433673469387754,0.8871173469387755,0.7739158163265306,0.7493622448979592,0.2302295918367347,0.4945790816326531,0.25924744897959184,0.09215561224489796,0.8501275510204082,0.15449617346938774,0.8168048469387755,0.9942602040816326,0.38201530612244894,0.4888392857142857,0.16549744897959184,0.4701849489795918,0.1009247448979592,0.27519132653061223,0.46173469387755106,0.9126275510204082,0.9776785714285714,0.2018494897959184,0.27120535714285715,0.8907496012759171,0.07493622448979592,1.0
210,0.12627551020408162,0.8826530612244898,0.8684630102040817,0.6360012755102041,0.4103954081632653,0.4209183673469388,0.35076530612244894,0.1992984693877551,0.8309948979591837,0.7890625,0.8168048469387755,0.9559948979591836,0.5345982142857143,0.4084821428571429,0.3010204081632653,0.4059311224489796,0.3552295918367347,0.27774234693877553,0.5449617346938775,0.3182397959183674,0.9575892857142856,0.4713010204081632,0.7319834183673469,0.8969696969696971,0.2037627551020408,1.0
211,0.2066326530612245,0.7649872448979592,0.7294323979591837,0.2675382653061225,0.4604591836734694,0.6167091836734694,0.030293367346938774,0.39572704081632654,0.6568877551020408,0.2963966836734694,0.8168048469387755,0.9352678571428572,0.4537627551020408,0.44642857142857145,0.15465561224489796,0.2067920918367347,0.1009247448979592,0.7260841836734694,0.3478954081632653,0.06441326530612244,0.8683035714285714,0.7267219387755102,0.29464285714285715,0.7749601275917065,0.7547831632653061,1.0
212,0.10682397959183673,0.9773596938775512,0.5532525510204082,0.7005739795918368,0.4103954081632653,0.6167091836734694,0.4741709183673469,0.1288265306122449,0.5500637755102041,0.7890625,0.3235012755102041,0.9907525510204082,0.7815688775510204,0.4094387755102041,0.1753826530612245,0.359375,0.1009247448979592,0.2825255102040816,0.17346938775510204,0.4834183673469388,0.9524872448979592,0.625,0.20009566326530606,0.9161084529505582,0.03188775510204082,1.0
213,0.12053571428571427,0.9282525510204082,0.5200892857142857,0.3788265306122449,0.7962372448979592,0.7051977040816326,0.546875,0.19451530612244894,0.4244260204081632,0.7705676020408163,0.8168048469387755,0.8692602040816326,0.7295918367346939,0.4052933673469388,0.021364795918367343,0.3461415816326531,0.1009247448979592,0.36447704081632654,0.4103954081632653,0.5245535714285714,0.917091836734694,0.7793367346938775,0.515625,0.8535885167464115,0.5663265306122449,1.0
214,0.5947066326530612,0.9642857142857144,0.9153380102040816,0.5950255102040817,0.2700892857142857,0.052295918367346934,0.13871173469387754,0.5538903061224489,0.9365433673469388,0.6356823979591837,0.3235012755102041,0.8759566326530612,0.2723214285714285,0.1956313775510204,0.2340561224489796,0.5562818877551021,0.1009247448979592,0.8335459183673469,0.4526466836734694,0.05420918367346938,0.8086734693877551,0.4700255102040816,0.6543367346938775,0.6414673046251994,0.8922193877551021,1.0
215,0.2018494897959184,0.8692602040816326,0.6556122448979592,0.7216198979591837,0.2302295918367347,0.25701530612244894,0.4553571428571429,0.0628188775510204,0.7034438775510204,0.9980867346938777,0.8168048469387755,0.9872448979591836,0.8577806122448979,0.44260204081632654,0.20822704081632654,0.4792729591836735,0.33896683673469385,0.3144132653061225,0.38105867346938777,0.8568239795918368,0.9658801020408164,0.4477040816326531,0.7160395408163265,0.8666666666666667,0.20583545918367346,1.0
216,0.2598852040816326,0.9569515306122448,0.6068239795918368,0.8646364795918368,0.3635204081632653,0.5333227040816326,0.14636479591836735,0.18494897959183676,0.9142219387755102,0.4507334183673469,0.3235012755102041,0.9617346938775512,0.7095025510204082,0.4920280612244898,0.08960459183673469,0.32732780612244894,0.29336734693877553,0.3912627551020408,0.3743622448979592,0.7171556122448979,0.9936224489795918,0.7818877551020408,0.7598852040816326,0.9389154704944178,0.20471938775510204,1.0
217,0.1524234693877551,0.5105229591836735,0.7640306122448979,0.5945471938775511,0.3635204081632653,0.6597576530612245,0.5360331632653061,0.06600765306122447,0.7133290816326531,0.11814413265306126,0.8168048469387755,0.9754464285714286,0.917091836734694,0.4655612244897959,0.2311862244897959,0.5733418367346939,0.4767219387755102,0.2799744897959184,0.3632015306122449,0.8915816326530612,0.963966836734694,0.35076530612244894,0.5521364795918368,0.6988835725677831,0.08450255102040816,1.0
218,0.3153698979591837,0.8153698979591837,0.5927933673469388,0.8469387755102041,0.08673469387755102,0.1288265306122449,0.2114158163265306,0.0742984693877551,0.8702168367346939,0.9984056122448979,0.8168048469387755,0.9910714285714286,0.7933673469387755,0.5800382653061225,0.07142857142857142,0.29129464285714285,0.1009247448979592,0.2997448979591837,0.4091198979591837,0.9190051020408164,0.9697066326530612,0.4703443877551021,0.8628826530612245,0.8832535885167464,0.09821428571428573,1.0
219,0.12595663265306126,0.9528061224489796,0.5538903061224489,0.8552295918367347,0.2302295918367347,0.4209183673469388,0.14732142857142858,0.1132015306122449,0.7541454081632653,0.7509566326530612,0.8168048469387755,0.9850127551020408,0.6725127551020408,0.4339923469387755,0.22353316326530606,0.20105229591836732,0.1009247448979592,0.3670280612244898,0.36862244897959184,0.4359056122448979,0.9760841836734694,0.30771683673469385,0.6194196428571429,0.9467304625199362,0.5495854591836735,1.0
220,0.1100127551020408,0.9910714285714286,0.08131377551020408,0.9713010204081632,0.2302295918367347,0.4209183673469388,0.051658163265306124,0.30389030612244894,0.9818239795918368,0.6095344387755102,0.3235012755102041,0.9827806122448979,0.9418048469387756,0.4260204081632653,0.036670918367346934,0.035395408163265314,0.5338010204081632,0.27614795918367346,0.3963647959183674,0.009247448979591837,0.9671556122448979,0.19355867346938774,0.1989795918367347,0.998086124401914,0.006855867346938775,1.0
221,0.3788265306122449,0.8338647959183674,0.5674426020408163,0.7965561224489796,0.2700892857142857,0.4945790816326531,0.16198979591836735,0.08067602040816327,0.9840561224489796,0.9646045918367347,0.8168048469387755,0.9840561224489796,0.7095025510204082,0.5471938775510204,0.14732142857142858,0.6080994897959183,0.2452168367346939,0.29751275510204084,0.41103316326530615,0.9429209183673468,0.9834183673469388,0.44642857142857145,0.7091836734693877,0.8832535885167464,0.08514030612244898,1.0
222,0.15816326530612246,0.8555484693877551,0.8475765306122449,0.7080676020408163,0.7562181122448979,0.7051977040816326,0.6163903061224489,0.3223852040816326,0.8402423469387755,0.7705676020408163,0.8168048469387755,0.9595025510204082,0.31839923469387754,0.4180484693877551,0.17315051020408162,0.2423469387755102,0.1009247448979592,0.6479591836734694,0.38392857142857145,0.08163265306122447,0.8565051020408163,0.2264030612244898,0.23533163265306126,0.8535885167464115,0.2802933673469388,1.0
223,0.09375,0.9792729591836736,0.29990433673469385,0.6053890306122449,0.5162627551020408,0.7051977040816326,0.3922193877551021,0.11383928571428573,0.5385841836734694,0.4684311224489796,0.8168048469387755,0.9744897959183674,0.7833227040816326,0.4011479591836735,0.0742984693877551,0.5586734693877551,0.1009247448979592,0.2519132653061225,0.4582270408163266,0.3080357142857143,0.9955357142857144,0.6074617346938775,0.1946747448979592,0.9901116427432216,0.021045918367346938,1.0
224,0.1441326530612245,0.9107142857142856,0.7512755102040817,0.8077168367346939,0.5691964285714286,0.5742984693877551,0.3759566326530612,0.2177933673469388,0.7407525510204082,0.7128507653061225,0.3235012755102041,0.9933035714285714,0.1753826530612245,0.5105229591836735,0.2694515306122449,0.3252551020408163,0.1009247448979592,0.3781887755102041,0.6670918367346939,0.5073341836734694,0.911033163265306,0.3794642857142857,0.45009566326530615,0.9497607655502392,0.13807397959183673,1.0
225,0.09598214285714286,0.9697066326530612,0.5261479591836735,0.6466836734693877,0.3153698979591837,0.6597576530612245,0.2780612244897959,0.11128826530612244,0.6565688775510204,0.41103316326530615,0.8168048469387755,0.9668367346938777,0.8030931122448979,0.4046556122448979,0.05548469387755102,0.265625,0.1009247448979592,0.2512755102040816,0.35746173469387754,0.4783163265306122,0.9681122448979592,0.24330357142857145,0.6600765306122449,0.9669856459330144,0.011160714285714286,1.0
226,0.1246811224489796,0.9295280612244898,0.7369260204081632,0.6632653061224489,0.6183035714285714,0.7051977040816326,0.16103316326530612,0.15784438775510204,0.8415178571428571,0.2345344387755102,0.8168048469387755,0.9894770408163264,0.7110969387755102,0.4234693877551021,0.2512755102040816,0.26674107142857145,0.1009247448979592,0.5271045918367347,0.4167729591836735,0.18176020408163265,0.8698979591836735,0.5797193877551021,0.5143494897959183,0.9467304625199362,0.041135204081632654,1.0
227,0.640625,0.7149234693877551,0.8746811224489796,0.5036670918367347,0.3635204081632653,0.3831313775510204,0.3504464285714285,0.2346938775510204,0.9767219387755102,0.3314732142857143,0.8168048469387755,0.9544005102040816,0.09502551020408163,0.5306122448979592,0.16932397959183673,0.021205357142857144,0.1009247448979592,0.8970025510204082,0.44834183673469385,0.41103316326530615,0.8893494897959183,0.7213010204081632,0.7205038265306123,0.7413078149920255,0.7597257653061225,1.0
228,0.04591836734693878,0.5733418367346939,0.02933673469387755,0.4647640306122449,0.2700892857142857,0.024075255102040817,0.9896364795918368,0.021524234693877552,0.8504464285714286,0.15449617346938774,0.3235012755102041,0.2461734693877551,0.7319834183673469,0.1956313775510204,0.30580357142857145,0.7740752551020408,0.5070153061224489,0.1210140306122449,0.17346938775510204,0.03443877551020408,0.7822066326530612,0.25063775510204084,0.7748724489795918,0.4853269537480064,0.6503507653061225,0.0
229,0.6948341836734694,0.6135204081632653,0.7963966836734694,0.2549426020408163,0.3153698979591837,0.14508928571428573,0.11926020408163265,0.4626913265306122,0.7745535714285714,0.5597895408163265,0.3235012755102041,0.9426020408163264,0.2447385204081633,0.5739795918367347,0.27646683673469385,0.12755102040816327,0.1009247448979592,0.8373724489795918,0.35076530612244894,0.25956632653061223,0.9470663265306124,0.4974489795918368,0.5532525510204082,0.6414673046251994,0.8520408163265306,1.0
230,0.2401147959183673,0.9486607142857144,0.7244897959183674,0.8333864795918368,0.15816326530612246,0.3140943877551021,0.15401785714285715,0.10267857142857142,0.8950892857142857,0.8566645408163265,0.3235012755102041,0.9470663265306124,0.7970344387755102,0.5577168367346939,0.03858418367346938,0.5170599489795918,0.1009247448979592,0.3759566326530612,0.4470663265306121,0.5051020408163265,0.9904336734693876,0.4948979591836735,0.7487244897959183,0.9478468899521532,0.6986607142857143,1.0
231,0.13137755102040816,0.9257015306122448,0.7535076530612245,0.6603954081632653,0.3635204081632653,0.4945790816326531,0.14285714285714285,0.16996173469387754,0.8013392857142857,0.6895727040816326,0.8168048469387755,0.9693877551020408,0.5063775510204082,0.4001913265306121,0.19483418367346936,0.26674107142857145,0.1009247448979592,0.4103954081632653,0.4569515306122449,0.21045918367346936,0.9569515306122448,0.7901785714285714,0.32876275510204084,0.903987240829346,0.16151147959183673,1.0
232,0.37978316326530615,0.8950892857142857,0.7248086734693877,0.7256058673469388,0.3635204081632653,0.4945790816326531,0.22448979591836732,0.11415816326530613,0.9371811224489796,0.984375,0.8168048469387755,0.9764030612244898,0.5899234693877551,0.4907525510204082,0.023596938775510203,0.3931760204081632,0.1009247448979592,0.29783163265306123,0.36447704081632654,0.9410076530612244,0.9862882653061223,0.5609056122448979,0.8603316326530612,0.7749601275917065,0.07940051020408162,1.0
233,0.3756377551020408,0.5248724489795918,0.5117984693877551,0.6015625,0.3153698979591837,0.7528698979591837,0.20471938775510204,0.11352040816326532,0.7850765306122449,0.5124362244897959,0.3235012755102041,0.9464285714285714,0.5400191326530612,0.5082908163265306,0.2334183673469388,0.15768494897959184,0.1009247448979592,0.5127551020408163,0.3880739795918368,0.9005102040816326,0.9566326530612244,0.4566326530612245,0.8164859693877551,0.8012759170653907,0.5041454081632653,1.0
234,0.6176658163265306,0.3890306122448979,0.6425382653061225,0.5758928571428571,0.3635204081632653,0.34677933673469385,0.3928571428571429,0.09470663265306124,0.9257015306122448,0.3753188775510204,0.8168048469387755,0.9304846938775512,0.4756058673469388,0.5880102040816326,0.12021683673469387,0.2625956632653061,0.3163265306122449,0.7726403061224489,0.3915816326530612,0.7697704081632653,0.8919005102040817,0.5082908163265306,0.5864158163265306,0.4853269537480064,0.6253188775510204,1.0
235,0.8756377551020408,0.8568239795918368,0.8904655612244898,0.07589285714285714,0.3635204081632653,0.25701530612244894,0.06696428571428571,0.10331632653061223,0.8150510204081632,0.26419005102040816,0.3235012755102041,0.973533163265306,0.2739158163265306,0.1956313775510204,0.4623724489795918,0.04001913265306122,0.1009247448979592,0.9840561224489796,0.7047193877551021,0.061224489795918366,0.8909438775510204,0.1489158163265306,0.4241071428571429,0.6414673046251994,0.8681441326530612,1.0
236,0.3871173469387755,0.41103316326530615,0.5870535714285714,0.8104272959183674,0.3153698979591837,0.4209183673469388,0.3153698979591837,0.08450255102040816,0.8169642857142857,0.9996811224489796,0.8168048469387755,0.9901147959183674,0.3625637755102041,0.5698341836734694,0.08864795918367346,0.16884566326530612,0.1009247448979592,0.3086734693877551,0.4378188775510204,0.979591836734694,0.8982780612244898,0.3759566326530612,0.7866709183673469,0.7413078149920255,0.029017857142857144,1.0
237,0.4375,0.8399234693877551,0.7860331632653061,0.3807397959183674,0.6653380102040817,0.5742984693877551,0.2955994897959184,0.3144132653061225,0.7362882653061225,0.41103316326530615,0.8168048469387755,0.9397321428571428,0.3486926020408163,0.6705994897959183,0.13966836734693874,0.14668367346938774,0.1009247448979592,0.7484056122448979,0.3781887755102041,0.05133928571428571,0.9260204081632653,0.11447704081632655,0.2362882653061225,0.6414673046251994,0.8813775510204082,1.0
238,0.1285076530612245,0.9601403061224488,0.7764668367346939,0.5344387755102041,0.3635204081632653,0.5742984693877551,0.3125,0.1243622448979592,0.6119260204081632,0.8839285714285714,0.8168048469387755,0.9738520408163264,0.6205357142857143,0.4263392857142857,0.19706632653061226,0.5596301020408163,0.1009247448979592,0.3045280612244898,0.5,0.6170280612244898,0.9269770408163264,0.5714285714285714,0.7433035714285714,0.8535885167464115,0.13440688775510204,1.0
239,0.1323341836734694,0.9438775510204082,0.5696747448979592,0.7515943877551021,0.19276147959183676,0.7981505102040817,0.3482142857142857,0.13456632653061226,0.7592474489795918,0.6095344387755102,0.3235012755102041,0.9700255102040816,0.5309311224489796,0.4333545918367347,0.06154336734693878,0.4162946428571429,0.1009247448979592,0.30389030612244894,0.4933035714285714,0.3504464285714285,0.9754464285714286,0.8702168367346939,0.7131696428571429,0.9663476874003192,0.0392219387755102,1.0
240,0.7152423469387755,0.8580994897959183,0.5640943877551021,0.6535395408163265,0.15816326530612246,0.3831313775510204,0.07206632653061225,0.07174744897959184,0.8443877551020408,0.5597895408163265,0.3235012755102041,0.9665178571428572,0.8166454081632653,0.7783801020408163,0.051020408163265314,0.3171237244897959,0.1009247448979592,0.7611607142857143,0.3549107142857143,0.9524872448979592,0.9725765306122448,0.24426020408163265,0.8807397959183674,0.8012759170653907,0.8386479591836735,1.0
241,0.2735969387755102,0.9190051020408164,0.6779336734693877,0.8163265306122449,0.2302295918367347,0.6167091836734694,0.08864795918367346,0.08545918367346939,0.8054846938775511,0.4684311224489796,0.8168048469387755,0.8695790816326531,0.8767538265306123,0.5223214285714286,0.4174107142857143,0.7484056122448979,0.4575892857142857,0.7241709183673469,0.3877551020408163,0.9247448979591836,0.8842474489795918,0.2697704081632653,0.4492984693877551,0.960127591706539,0.25924744897959184,1.0
242,0.6852678571428571,0.7959183673469388,0.8209502551020408,0.8311543367346939,0.12962372448979592,0.4209183673469388,0.1243622448979592,0.4272959183673469,0.036192602040816334,0.02598852040816326,0.8168048469387755,0.909438775510204,0.04830994897959184,0.1956313775510204,0.6565688775510204,0.7476084183673469,0.6584821428571429,0.8938137755102041,0.5601084183673469,0.7704081632653061,0.9091198979591836,0.3514030612244898,0.5204081632653061,0.2712918660287081,0.2702487244897959,1.0
243,0.16230867346938774,0.9658801020408164,0.7771045918367347,0.8265306122448979,0.7962372448979592,0.9046556122448979,0.21396683673469388,0.2315051020408163,0.7560586734693877,0.2963966836734694,0.3235012755102041,0.796875,0.7637117346938775,0.5003188775510204,0.2997448979591837,0.9132653061224488,0.5953443877551021,0.6603954081632653,0.5108418367346939,0.7101403061224489,0.926658163265306,0.5494260204081632,0.5204081632653061,0.9663476874003192,0.37021683673469385,1.0
244,0.23246173469387754,0.8762755102040817,0.4784757653061225,0.12340561224489795,0.6183035714285714,0.16374362244897958,0.2453762755102041,0.5701530612244898,0.5019132653061225,0.021364795918367343,0.8168048469387755,0.8893494897959183,0.11144770408163264,0.1956313775510204,0.8054846938775511,0.3166454081632653,0.3405612244897959,0.9088010204081632,0.3939732142857143,0.09853316326530613,0.7758290816326531,0.3552295918367347,0.0015943877551020409,0.2712918660287081,0.8989158163265306,0.0
245,0.04591836734693878,0.7678571428571429,0.08434311224489796,0.07908163265306123,0.2302295918367347,0.04528061224489796,0.5602678571428571,0.8590561224489796,0.2264030612244898,0.0742984693877551,0.8168048469387755,0.27614795918367346,0.07955994897959184,0.1956313775510204,0.9706632653061223,0.9386160714285714,0.1009247448979592,0.1210140306122449,0.17346938775510204,0.5395408163265306,0.034119897959183666,0.3300382653061225,0.13584183673469388,0.10685805422647528,0.4754464285714286,0.0
246,0.7662627551020408,0.7713647959183674,0.2727997448979592,0.6817602040816326,0.2302295918367347,0.2303890306122449,0.18048469387755106,0.021524234693877552,0.34183673469387754,0.06106505102040816,0.3235012755102041,0.9008290816326532,0.19738520408163265,0.1956313775510204,0.4815051020408163,0.4724170918367347,0.1009247448979592,0.1210140306122449,0.17346938775510204,0.01594387755102041,0.7512755102040817,0.0025510204081632647,0.5143494897959183,0.10685805422647528,0.7490433673469388,0.0
247,0.10778061224489796,0.9441964285714286,0.4588647959183674,0.6511479591836735,0.7962372448979592,0.9046556122448979,0.4779974489795918,0.3332270408163265,0.6154336734693877,0.2536670918367347,0.8168048469387755,0.9132653061224488,0.4162946428571429,0.4091198979591837,0.3242984693877551,0.9426020408163264,0.1009247448979592,0.6192602040816326,0.4885204081632653,0.16326530612244894,0.5829081632653061,0.30899234693877553,0.11926020408163265,0.9687400318979268,0.07222576530612244,1.0
248,0.12181122448979592,0.9728954081632653,0.9773596938775512,0.4797512755102041,0.8601721938775511,0.9802295918367347,0.014508928571428572,0.1323341836734694,0.12372448979591835,0.34518494897959184,0.3235012755102041,0.3762755102040816,0.8378507653061225,0.42697704081632654,0.08737244897959184,0.14923469387755106,0.1009247448979592,0.6348852040816326,0.3909438775510204,0.6514668367346939,0.7681760204081632,0.4888392857142857,0.08848852040816327,0.9580542264752792,0.4067283163265306,1.0
249,0.22193877551020408,0.9547193877551021,0.29990433673469385,0.22401147959183676,0.3153698979591837,0.6597576530612245,0.35778061224489793,0.8166454081632653,0.14700255102040816,0.017857142857142856,0.3235012755102041,0.5714285714285714,0.21253188775510204,0.1956313775510204,0.6492346938775511,0.26833545918367346,0.1009247448979592,0.9285714285714286,0.6380739795918368,0.017857142857142856,0.6316964285714286,0.07557397959183673,0.021524234693877552,0.5695374800637959,0.9001913265306123,0.0
250,0.04591836734693878,0.2496811224489796,0.42075892857142855,0.02311862244897959,0.02662627551020408,0.3140943877551021,0.2099808673469388,0.021524234693877552,0.1868622448979592,0.08928571428571429,0.3235012755102041,0.047193877551020405,0.061383928571428575,0.1956313775510204,0.9317602040816326,0.4473852040816326,0.1009247448979592,0.1210140306122449,0.17346938775510204,0.8740433673469388,0.4394132653061225,0.20950255102040816,0.5294961734693877,0.10685805422647528,0.1527423469387755,0.0
251,0.14508928571428573,0.7761479591836735,0.901626275510204,0.057079081632653066,0.2700892857142857,0.6597576530612245,0.3190369897959184,0.06696428571428571,0.9320790816326532,0.02598852040816326,0.8168048469387755,0.1878188775510204,0.9778380102040816,0.1956313775510204,0.34598214285714285,0.7225765306122449,0.9630102040816326,0.9033801020408164,0.17346938775510204,0.01913265306122449,0.5022321428571429,0.07940051020408162,0.15736607142857142,0.6988835725677831,0.3051658163265306,0.0
252,0.8963647959183674,0.06760204081632654,0.2727997448979592,0.3271683673469388,0.02232142857142857,0.16374362244897958,0.4036989795918368,0.08418367346938775,0.11352040816326532,0.021364795918367343,0.8168048469387755,0.6890943877551021,0.5368303571428571,0.1956313775510204,0.6444515306122449,0.2315051020408163,0.1009247448979592,0.932716836734694,0.4280931122448979,0.9024234693877552,0.8536352040816326,0.33067602040816324,0.3821747448979592,0.2712918660287081,0.5293367346938775,1.0
253,0.04591836734693878,0.17633928571428573,0.42075892857142855,0.6511479591836735,0.03459821428571429,0.20583545918367346,0.3190369897959184,0.021524234693877552,0.5832270408163265,0.017857142857142856,0.3235012755102041,0.9228316326530612,0.5004783163265306,0.1956313775510204,0.7053571428571429,0.6792091836734694,0.22767857142857145,0.1210140306122449,0.17346938775510204,0.15529336734693874,0.9148596938775512,0.12085459183673468,0.26817602040816324,0.10685805422647528,0.9349489795918368,0.0
254,0.04591836734693878,0.11224489795918367,0.9317602040816326,0.27598852040816324,0.2700892857142857,0.34677933673469385,0.5915178571428571,0.16326530612244894,0.15752551020408162,0.06106505102040816,0.3235012755102041,0.8775510204081632,0.6509885204081632,0.1956313775510204,0.6709183673469388,0.4701849489795918,0.2809311224489796,0.1210140306122449,0.6227678571428571,0.0031887755102040817,0.13010204081632654,0.0003188775510204081,0.7139668367346939,0.10685805422647528,0.7592474489795918,0.0
255,0.04591836734693878,0.9371811224489796,0.7963966836734694,0.18431122448979592,0.15816326530612246,0.4945790816326531,0.7326211734693877,0.9939413265306124,0.3166454081632653,0.017857142857142856,0.3235012755102041,0.9805484693877552,0.48517219387755106,0.1956313775510204,0.8698979591836735,0.8324298469387755,0.5899234693877551,0.9990433673469388,0.6227678571428571,0.009566326530612243,0.1533801020408163,0.13360969387755106,0.6643813775510204,0.10685805422647528,0.9964923469387756,0.0
256,0.4260204081632653,0.6262755102040817,0.9789540816326532,0.4027423469387755,0.3153698979591837,0.3831313775510204,0.2382015306122449,0.6757015306122449,0.19770408163265307,0.05516581632653062,0.8168048469387755,0.9017857142857144,0.4642857142857143,0.4827806122448979,0.5398596938775511,0.29129464285714285,0.1009247448979592,0.9553571428571428,0.3832908163265306,0.24776785714285715,0.6705994897959183,0.3638392857142857,0.4323979591836735,0.6414673046251994,0.9416454081632653,1.0
257,0.2643494897959184,0.9732142857142856,0.7439413265306123,0.9671556122448979,0.5691964285714286,0.7051977040816326,0.04751275510204082,0.4646045918367347,0.9572704081632653,0.3086734693877551,0.3235012755102041,0.8985969387755102,0.6887755102040817,0.6396683673469388,0.49139030612244894,0.9102359693877552,0.4974489795918368,0.6157525510204082,0.5774872448979592,0.2037627551020408,0.8663903061224489,0.33705357142857145,0.7624362244897959,0.9792663476874004,0.06377551020408162,1.0
258,0.04591836734693878,0.08832908163265306,0.9317602040816326,0.6288265306122449,0.2700892857142857,0.16374362244897958,0.6246811224489796,0.021524234693877552,0.4606186224489796,0.021364795918367343,0.3235012755102041,0.5636160714285714,0.5400191326530612,0.1956313775510204,0.7780612244897959,0.5046237244897959,0.1009247448979592,0.1210140306122449,0.17346938775510204,0.2461734693877551,0.6795280612244898,0.08354591836734694,0.09853316326530613,0.10685805422647528,0.8710140306122449,0.0
259,0.09534438775510204,0.9231505102040816,0.7624362244897959,0.15625,0.8601721938775511,0.9316007653061223,0.5691964285714286,0.1246811224489796,0.2809311224489796,0.1803252551020408,0.8168048469387755,0.2114158163265306,0.7970344387755102,0.4097576530612245,0.04942602040816327,0.20950255102040816,0.1009247448979592,0.5838647959183674,0.4068877551020408,0.9033801020408164,0.6750637755102041,0.41517857142857145,0.2828443877551021,0.9105263157894736,0.36001275510204084,0.0
260,0.09247448979591837,0.9623724489795918,0.6640625,0.4939413265306122,0.7962372448979592,0.8726084183673469,0.07079081632653061,0.22385204081632654,0.3737244897959184,0.017857142857142856,0.8168048469387755,0.8737244897959183,0.5161033163265306,0.4894770408163266,0.7681760204081632,0.13616071428571427,0.38360969387755106,0.5424107142857143,0.3773915816326531,0.4620535714285714,0.6846301020408163,0.07110969387755102,0.007971938775510204,0.971291866028708,0.037786989795918366,1.0
261,0.17761479591836735,0.3520408163265306,0.8388073979591837,0.12611607142857142,0.5691964285714286,0.4209183673469388,0.35267857142857145,0.07876275510204081,0.07238520408163265,0.11814413265306126,0.8168048469387755,0.5235969387755102,0.9993622448979592,0.6597576530612245,0.6221301020408163,0.9253826530612244,0.1009247448979592,0.7834821428571429,0.3754783163265306,0.4566326530612245,0.8673469387755102,0.2643494897959184,0.4303252551020408,0.2712918660287081,0.9040178571428572,0.0
262,0.42857142857142855,0.8616071428571429,0.8488520408163265,0.796875,0.2700892857142857,0.6167091836734694,0.08163265306122447,0.28188775510204084,0.8325892857142857,0.1100127551020408,0.8168048469387755,0.7586096938775511,0.38424744897959184,0.671875,0.2222576530612245,0.9051339285714286,0.1009247448979592,0.903061224489796,0.5424107142857143,0.7783801020408163,0.9537627551020408,0.2627551020408163,0.7200255102040817,0.7749601275917065,0.9888392857142856,1.0
263,0.4920280612244898,0.4821428571428572,0.5833864795918368,0.21014030612244894,0.2700892857142857,0.5333227040816326,0.32876275510204084,0.35267857142857145,0.5797193877551021,0.04065688775510204,0.8168048469387755,0.6431760204081632,0.2807716836734694,0.7464923469387755,0.4748086734693878,0.05580357142857143,0.5169005102040817,0.9429209183673468,0.5758928571428571,0.041135204081632654,0.5634566326530612,0.016581632653061226,0.6980229591836735,0.3845295055821372,0.9646045918367347,0.0
264,0.20918367346938774,0.9272959183673468,0.7610012755102041,0.5130739795918368,0.3635204081632653,0.5333227040816326,0.2184311224489796,0.3727678571428572,0.5,0.04575892857142857,0.8168048469387755,0.949936224489796,0.8166454081632653,0.5159438775510204,0.7356505102040817,0.28348214285714285,0.1009247448979592,0.8195153061224489,0.5873724489795918,0.8606505102040817,0.8533163265306123,0.18144132653061226,0.1321747448979592,0.9618819776714512,0.1489158163265306,1.0
265,0.04591836734693878,0.7745535714285714,0.15401785714285715,0.02311862244897959,0.04607780612244898,0.6167091836734694,0.15593112244897958,0.08769132653061225,0.6948341836734694,0.02598852040816326,0.3235012755102041,0.9706632653061223,0.9955357142857144,0.1956313775510204,0.22321428571428573,0.7806122448979592,0.1009247448979592,0.1210140306122449,0.4280931122448979,0.026785714285714284,0.9046556122448979,0.08609693877551021,0.21285076530612249,0.6414673046251994,0.9751275510204082,1.0
266,0.16103316326530612,0.6533801020408163,0.950095663265306,0.12308673469387756,0.4103954081632653,0.6167091836734694,0.2598852040816326,0.7783801020408163,0.1878188775510204,0.015784438775510203,0.3235012755102041,0.7059948979591837,0.4944196428571429,0.1956313775510204,0.7130102040816326,0.5325255102040817,0.1009247448979592,0.8842474489795918,0.3539540816326531,0.052295918367346934,0.8514030612244898,0.05867346938775511,0.05261479591836735,0.9561403508771931,0.8212691326530612,0.0
